RefseqID	Contig	TreeRepresentative	ProteinID	Taxid	Protein	PADLOC_HMM	Start	End	Strand	Name	Strain	AssemblyStatus	Group name	Domain/Realm name	Kingdom name	Phylum name	Class name	Order name	Family name	Genus name	Species name	representative_genome	Cluster	plasmid_score	virus_score	GEI
GCF_020577585.1	NZ_JAGKYT010000057.1	WP_200119417.1	WP_004178408.1	573	DruE3	DruE3_00003	26065	32385	-	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_54	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020577615.1	NZ_JAGKYV010000118.1	WP_004178409.1	WP_023283168.1	573	DruH3	DruH3_00012	41656	44943	+	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_52	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020577615.1	NZ_JAGKYV010000118.1	WP_200119417.1	WP_023283167.1	573	DruE3	DruE3_00003	44956	51276	+	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_52	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020577625.1	NZ_JAGKYU010000114.1	WP_004178409.1	WP_004178409.1	573	DruH3	DruH3_00012	12358	15645	+	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_53	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020577625.1	NZ_JAGKYU010000114.1	WP_200119417.1	WP_004178408.1	573	DruE3	DruE3_00003	15658	21978	+	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_53	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020577675.1	NZ_JAGKYW010000075.1	WP_004178409.1	WP_229397280.1	573	DruH3	DruH3_00012	32398	35685	-	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_51	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020577675.1	NZ_JAGKYW010000075.1	WP_200119417.1	WP_004178408.1	573	DruE3	DruE3_00003	26065	32385	-	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_51	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020577715.1	NZ_JAGKYY010000162.1	WP_004178409.1	WP_023283168.1	573	DruH3	DruH3_00012	41596	44883	+	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_49	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020577715.1	NZ_JAGKYY010000162.1	WP_200119417.1	WP_023283167.1	573	DruE3	DruE3_00003	44896	51216	+	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_49	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020578685.1	NZ_JAGKYZ010000091.1	WP_004178409.1	WP_004178409.1	573	DruH3	DruH3_00012	12360	15647	+	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_48	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020578685.1	NZ_JAGKYZ010000091.1	WP_200119417.1	WP_004178408.1	573	DruE3	DruE3_00003	15660	21980	+	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_48	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020578895.1	NZ_JAGKZE010000115.1	WP_004178409.1	WP_023283168.1	573	DruH3	DruH3_00012	200556	203843	-	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_43	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020578895.1	NZ_JAGKZE010000115.1	WP_200119417.1	WP_023283167.1	573	DruE3	DruE3_00003	194223	200543	-	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_43	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020579205.1	NZ_JAGKZN010000073.1	WP_004178409.1	WP_004178409.1	573	DruH3	DruH3_00012	12363	15650	+	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_31	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020579205.1	NZ_JAGKZN010000073.1	WP_200119417.1	WP_004178408.1	573	DruE3	DruE3_00003	15663	21983	+	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_31	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020579295.1	NZ_JAGKZQ010000113.1	WP_004178409.1	WP_004178409.1	573	DruH3	DruH3_00012	12423	15710	+	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_24	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020579295.1	NZ_JAGKZQ010000113.1	WP_200119417.1	WP_004178408.1	573	DruE3	DruE3_00003	15723	22043	+	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_24	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020579375.1	NZ_JAGKZS010000081.1	WP_004178409.1	WP_004178409.1	573	DruH3	DruH3_00012	360902	364189	-	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_21	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020579375.1	NZ_JAGKZS010000081.1	WP_200119417.1	WP_004178408.1	573	DruE3	DruE3_00003	354569	360889	-	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_21	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020579405.1	NZ_JAGKZU010000150.1	WP_004178409.1	WP_004178409.1	573	DruH3	DruH3_00012	360708	363995	-	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_19	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020579405.1	NZ_JAGKZU010000150.1	WP_200119417.1	WP_004178408.1	573	DruE3	DruE3_00003	354375	360695	-	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_19	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020579435.1	NZ_JAGKZV010000117.1	WP_004178409.1	WP_004178409.1	573	DruH3	DruH3_00012	361858	365145	-	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_18	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020579435.1	NZ_JAGKZV010000117.1	WP_200119417.1	WP_004178408.1	573	DruE3	DruE3_00003	355525	361845	-	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_18	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020579455.1	NZ_JAGKZX010000038.1	WP_004178409.1	WP_004178409.1	573	DruH3	DruH3_00012	32398	35685	-	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_16	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020579455.1	NZ_JAGKZX010000038.1	WP_200119417.1	WP_004178408.1	573	DruE3	DruE3_00003	26065	32385	-	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_16	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020579475.1	NZ_JAGKZZ010000121.1	WP_004178409.1	WP_004178409.1	573	DruH3	DruH3_00012	360888	364175	-	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_13	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020579475.1	NZ_JAGKZZ010000121.1	WP_200119417.1	WP_004178408.1	573	DruE3	DruE3_00003	354555	360875	-	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_13	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020579485.1	NZ_JAGLAA010000058.1	WP_004178409.1	WP_023283168.1	573	DruH3	DruH3_00012	200707	203994	-	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_11	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020579485.1	NZ_JAGLAA010000058.1	WP_200119417.1	WP_023283167.1	573	DruE3	DruE3_00003	194374	200694	-	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_11	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020579515.1	NZ_JAGLAB010000095.1	WP_004178409.1	WP_004178409.1	573	DruH3	DruH3_00012	12379	15666	+	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_10	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020579515.1	NZ_JAGLAB010000095.1	WP_200119417.1	WP_004178408.1	573	DruE3	DruE3_00003	15679	21999	+	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_10	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020579535.1	NZ_JAGLAC010000104.1	WP_004178409.1	WP_004178409.1	573	DruH3	DruH3_00012	12383	15670	+	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_9	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020579535.1	NZ_JAGLAC010000104.1	WP_200119417.1	WP_004178408.1	573	DruE3	DruE3_00003	15683	22003	+	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_9	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020579575.1	NZ_JAGKZY010000111.1	WP_004178409.1	WP_023283168.1	573	DruH3	DruH3_00012	41577	44864	+	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_15	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020579575.1	NZ_JAGKZY010000111.1	WP_200119417.1	WP_023283167.1	573	DruE3	DruE3_00003	44877	51197	+	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_15	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020579615.1	NZ_JAGLAE010000113.1	WP_004178409.1	WP_004178409.1	573	DruH3	DruH3_00012	361644	364931	-	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_7	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020579615.1	NZ_JAGLAE010000113.1	WP_200119417.1	WP_004178408.1	573	DruE3	DruE3_00003	355311	361631	-	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_7	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020579625.1	NZ_JAGLAD010000121.1	WP_004178409.1	WP_004178409.1	573	DruH3	DruH3_00012	360894	364181	-	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_8	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020579625.1	NZ_JAGLAD010000121.1	WP_200119417.1	WP_004178408.1	573	DruE3	DruE3_00003	354561	360881	-	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_8	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020579645.1	NZ_JAGLAF010000070.1	WP_004178409.1	WP_004178409.1	573	DruH3	DruH3_00012	227977	231264	-	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_6	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020579645.1	NZ_JAGLAF010000070.1	WP_200119417.1	WP_004178408.1	573	DruE3	DruE3_00003	221644	227964	-	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_6	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020579725.1	NZ_JAGLAI010000081.1	WP_004178409.1	WP_004178409.1	573	DruH3	DruH3_00012	32394	35681	-	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_3	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020579725.1	NZ_JAGLAI010000081.1	WP_200119417.1	WP_004178408.1	573	DruE3	DruE3_00003	26061	32381	-	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_3	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020579755.1	NZ_JAGLAG010000135.1	WP_004178409.1	WP_004178409.1	573	DruH3	DruH3_00012	360681	363968	-	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_5	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020579755.1	NZ_JAGLAG010000135.1	WP_200119417.1	WP_004178408.1	573	DruE3	DruE3_00003	354348	360668	-	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_5	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020579795.1	NZ_JAGLAK010000037.1	WP_004178409.1	WP_004178409.1	573	DruH3	DruH3_00012	32398	35685	-	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_1	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020579795.1	NZ_JAGLAK010000037.1	WP_200119417.1	WP_004178408.1	573	DruE3	DruE3_00003	26065	32385	-	Klebsiella pneumoniae	strain=Kp_HUCA_Bac_1	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_020589895.1	NZ_JAEDZI010000042.1	WP_020219138.1	WP_227406497.1	573	DruE3	DruE3_00003	3417	9731	+	Klebsiella pneumoniae	strain=ONE235	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	11	NA	NA	NA
GCF_020589895.1	NZ_JAEDZI010000042.1	WP_122999733.1	WP_162887379.1	573	DruH3	DruH3_00004	58	3417	+	Klebsiella pneumoniae	strain=ONE235	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	11	NA	NA	NA
GCF_020591915.1	NZ_JAGWDY010000036.1	WP_017694607.1	WP_032435505.1	573	DruE3	DruE3_00003	27112	33438	-	Klebsiella pneumoniae	strain=MEZKP186	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	11	NA	NA	NA
GCF_020591915.1	NZ_JAGWDY010000036.1	WP_123193195.1	WP_123193195.1	573	DruH3	DruH3_00004	33438	36797	-	Klebsiella pneumoniae	strain=MEZKP186	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	11	NA	NA	NA
GCF_020591985.1	NZ_JAGWDX010000027.1	WP_017694607.1	WP_032435505.1	573	DruE3	DruE3_00003	8910	15236	+	Klebsiella pneumoniae	strain=MEZKP192	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	11	NA	NA	NA
GCF_020591985.1	NZ_JAGWDX010000027.1	WP_123193195.1	WP_123193195.1	573	DruH3	DruH3_00004	5551	8910	+	Klebsiella pneumoniae	strain=MEZKP192	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	11	NA	NA	NA
GCF_020639615.1	NZ_JAJDPY010000035.1	WP_065278767.1	WP_023095074.1	287	DruE3	DruE3_00003	40453	46668	+	Pseudomonas aeruginosa	strain=M0215	Contig	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	NA	9	NA	NA	NA
GCF_020639615.1	NZ_JAJDPY010000035.1	WP_230091298.1	WP_023086886.1	287	DruH3	DruH3_00011	37100	40447	+	Pseudomonas aeruginosa	strain=M0215	Contig	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	NA	9	NA	NA	NA
GCF_020640515.1	NZ_JAJDSG010000015.1	WP_065278767.1	WP_023086885.1	287	DruE3	DruE3_00003	113698	119913	-	Pseudomonas aeruginosa	strain=M0013	Contig	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	NA	9	NA	NA	NA
GCF_020640515.1	NZ_JAJDSG010000015.1	WP_230091298.1	WP_023086886.1	287	DruH3	DruH3_00011	119919	123266	-	Pseudomonas aeruginosa	strain=M0013	Contig	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	NA	9	NA	NA	NA
GCF_020640575.1	NZ_JAJDQX010000019.1	WP_065278767.1	WP_034026534.1	287	DruE3	DruE3_00003	77225	83440	+	Pseudomonas aeruginosa	strain=M0007	Contig	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	NA	9	NA	NA	NA
GCF_020640575.1	NZ_JAJDQX010000019.1	WP_230091298.1	WP_227343427.1	287	DruH3	DruH3_00011	73872	77219	+	Pseudomonas aeruginosa	strain=M0007	Contig	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	NA	9	NA	NA	NA
GCF_020644575.1	NZ_JACSWD010000015.1	WP_020219138.1	WP_072686173.1	562	DruE3	DruE3_00003	42667	48981	-	Escherichia coli	strain=B2C	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_020644575.1	NZ_JACSWD010000015.1	WP_133301053.1	WP_001418358.1	562	DruH3	DruH3_00004	48981	52295	-	Escherichia coli	strain=B2C	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_020668485.1	NZ_JAIHKY010000002.1	WP_020219138.1	WP_096187724.1	562	DruE3	DruE3_00003	7642	13956	+	Escherichia coli	strain=6402	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_020668485.1	NZ_JAIHKY010000002.1	WP_133301053.1	WP_021559652.1	562	DruH3	DruH3_00004	4283	7642	+	Escherichia coli	strain=6402	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_020668495.1	NZ_JAIHKV010000003.1	WP_021581293.1	WP_097468603.1	562	DruE3	DruE3_00003	61651	67995	-	Escherichia coli	strain=6351	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_020668495.1	NZ_JAIHKV010000003.1	WP_213090629.1	WP_001682536.1	562	DruH3	DruH3_00012	68008	71298	-	Escherichia coli	strain=6351	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_020668675.1	NZ_JAIHKP010000009.1	WP_000213430.1	WP_000213431.1	562	DruE3	DruE3_00003	74101	80445	+	Escherichia coli	strain=6251	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_020668675.1	NZ_JAIHKP010000009.1	WP_001513100.1	WP_001513100.1	562	DruH3	DruH3_00012	70798	74088	+	Escherichia coli	strain=6251	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_020668795.1	NZ_JAIHKI010000010.1	WP_001472886.1	WP_001556397.1	562	DruH3	DruH3_00012	86495	89785	-	Escherichia coli	strain=41335	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_020668795.1	NZ_JAIHKI010000010.1	WP_001472887.1	WP_001472887.1	562	DruE3	DruE3_00003	80138	86482	-	Escherichia coli	strain=41335	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_020669155.1	NZ_JAIHJR010000001.1	WP_000213430.1	WP_160454191.1	562	DruE3	DruE3_00003	304789	311133	-	Escherichia coli	strain=40973	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_020669155.1	NZ_JAIHJR010000001.1	WP_001513100.1	WP_129015040.1	562	DruH3	DruH3_00012	311146	314436	-	Escherichia coli	strain=40973	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
